target_name,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,x_mm,y_mm,z_mm,nx,ny,nz,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,x_m,y_m,z_m
Target_492,12.097683156770099,-118.91899055117293,-109.18128422466779,-41.89972522415928,90.0,12.097683156770103,130.0,20.0,0.0,0.0,0.0,-1.0,0.21114440294869957,-2.075527928265994,-1.9055728912761973,-0.7312881608424986,1.5707963267948966,0.21114440294869963,0.13,0.02,0.0
Target_493,11.89110293719624,-119.888652326482,-107.45024858492175,-42.66109908859627,90.0,11.891102937196251,140.0,20.0,0.0,0.0,0.0,-1.0,0.2075388979476429,-2.092451718875871,-1.8753606198932624,-0.744576641615557,1.5707963267948966,0.20753889794764308,0.14,0.02,0.0
Target_494,12.853252122061393,-119.92981593113169,-107.37650616694403,-42.693677901924296,90.0,12.8532521220614,140.0,30.0,0.0,0.0,0.0,-1.0,0.2243315691189194,-2.093170159308997,-1.8740735719011694,-0.7451452491745237,1.5707963267948966,0.22433156911891952,0.14,0.03,0.0
Target_495,13.076100727553856,-118.96069144585707,-109.10708341187753,-41.9322251422654,90.0,13.076100727553861,130.0,30.0,0.0,0.0,0.0,-1.0,0.2282210110182408,-2.0762557461792595,-1.9042778427853513,-0.7318553914200789,1.5707963267948966,0.22822101101824088,0.13,0.03,0.0
Target_496,13.306837042019298,-117.99518741037767,-110.81925979615882,-41.18555279346349,90.0,13.306837042019307,120.0,30.0,0.0,0.0,0.0,-1.0,0.2322481194095798,-2.059404521818852,-1.9341609580659516,-0.7188235004998861,1.5707963267948966,0.23224811940957993,0.12,0.03,0.0
Target_497,13.545888780083805,-117.03249275076601,-112.51397102607747,-40.45353622315654,90.0,13.54588878008381,110.0,30.0,0.0,0.0,0.0,-1.0,0.2364203593214205,-2.0426023303172625,-1.9637392488985546,-0.7060474011688732,1.5707963267948966,0.23642035932142058,0.11,0.03,0.0
Target_498,13.793715260931156,-116.0717942991594,-114.19208915325173,-39.73611654758888,90.0,13.793715260931162,100.0,30.0,0.0,0.0,0.0,-1.0,0.24074574738583743,-2.0258349792179153,-1.9930279354551463,-0.693526065711628,1.5707963267948966,0.24074574738583754,0.1,0.03,0.0
Target_499,14.050810393820797,-115.112270182016,-115.8544282491446,-39.033301568839406,90.0,14.050810393820807,90.0,30.0,0.0,0.0,0.0,-1.0,0.24523290394561403,-2.0090881241214715,-2.0220412259631027,-0.6812596303001157,1.5707963267948966,0.2452329039456142,0.09,0.03,0.0
Target_500,14.317706010004407,-114.15308300223433,-117.5017493507045,-38.34516764706119,90.0,14.317706010004418,80.0,30.0,0.0,0.0,0.0,-1.0,0.2498911112071571,-1.9923471496913625,-2.050792403022903,-0.6692494276704247,1.5707963267948966,0.24989111120715726,0.08,0.03,0.0
Target_501,14.59497558907594,-113.19337267671796,-119.1347647649336,-37.67186255834845,90.0,14.594975589075943,70.0,30.0,0.0,0.0,0.0,-1.0,0.2547303782775741,-1.9755970446457154,-2.0792938987370198,-0.657498037001955,1.5707963267948966,0.25473037827757417,0.07,0.03,0.0
Target_502,14.883238435595839,-112.23224878000207,-120.75414180298975,-37.01360941700818,90.0,14.883238435595846,60.0,30.0,0.0,0.0,0.0,-1.0,0.2597615140605174,-1.958822268128425,-2.107557359882293,-0.6460093523739716,1.5707963267948966,0.2597615140605175,0.06,0.03,0.0
Target_503,15.183164371100595,-111.26878222803404,-122.36050599955541,-36.370711772410544,90.0,15.183164371100602,50.0,30.0,0.0,0.0,0.0,-1.0,0.26499620914719957,-1.942006604563746,-2.1355937040985173,-0.6347886717224265,1.5707963267948966,0.2649962091471997,0.05,0.03,0.0
Target_504,15.495479017657473,-110.30199611329081,-123.9544438599763,-35.743560026732894,90.0,15.49547901765748,40.0,30.0,0.0,0.0,0.0,-1.0,0.2704471280318195,-1.925133003698913,-2.1634131678350554,-0.6238428088507214,1.5707963267948966,0.2704471280318196,0.04,0.03,0.0
Target_505,15.820969762341782,-109.33085547190873,-125.5365051654862,-35.13263936260506,90.0,15.82096976234179,30.0,30.0,0.0,0.0,0.0,-1.0,0.2761280132113289,-1.9081834020068662,-2.1910253465846035,-0.6131802317932203,1.5707963267948966,0.276128013211329,0.03,0.03,0.0
Target_506,16.160492507885895,-108.3542557237293,-127.10720485512797,-34.53853942114273,90.0,16.160492507885902,20.0,30.0,0.0,0.0,0.0,-1.0,0.2820538030064846,-1.8911385209269875,-2.218439227728905,-0.602811231728797,1.5707963267948966,0.2820538030064847,0.02,0.03,0.0
Target_507,16.514979333887084,-107.37100947485249,-128.66702449119867,-33.96196603394884,90.0,16.514979333887087,10.0,30.0,0.0,0.0,0.0,-1.0,0.2882407652751495,-1.8739776365262035,-2.2456632161155987,-0.5927481277428875,1.5707963267948966,0.2882407652751496,0.01,0.03,0.0
Target_508,16.885447216133713,-106.37983130638725,-130.21641330258456,-33.4037553910282,90.0,16.885447216133713,0.0,30.0,0.0,0.0,0.0,-1.0,0.2947066495932439,-1.8566783140125982,-2.272705152267844,-0.583005514104248,1.5707963267948966,0.2947066495932439,0.0,0.03,0.0
Target_509,17.273007979792965,-105.37932008850831,-131.75578878651856,-32.86489112497317,90.0,17.273007979792965,-10.0,30.0,0.0,0.0,0.0,-1.0,0.3014708609706414,-1.8392160990574724,-2.299572322886973,-0.573600558440245,1.5707963267948966,0.3014708609706414,-0.01,0.03,0.0
Target_510,17.678879696642454,-104.36793825018313,-133.28553683325322,-32.346524916563595,90.0,17.67887969664246,-20.0,30.0,0.0,0.0,0.0,-1.0,0.3085546587703871,-1.821564155983825,-2.326271463028445,-0.5645533613724188,1.5707963267948966,0.3085546587703873,-0.02,0.03,0.0
Target_511,18.10439977881707,-103.34398729464581,-134.80601131882395,-31.850001386530252,90.0,18.104399778817076,-30.0,30.0,0.0,0.0,0.0,-1.0,0.315981385237691,-1.8036928404307568,-2.3528087489942213,-0.5558873909597121,1.5707963267948966,0.3159813852376911,-0.03,0.03,0.0
Target_512,18.551040073744588,-102.30557866887136,-136.31753308708903,-31.376888244039634,90.0,18.551040073744595,-40.0,30.0,0.0,0.0,0.0,-1.0,0.32377672895625476,-1.785569190929883,-2.379189780566014,-0.5476300088887937,1.5707963267948966,0.32377672895625487,-0.04,0.03,0.0
Target_513,19.020424329733153,-101.25059885837445,-137.82038821169255,-30.929012929933016,90.0,19.020424329733153,-50.0,30.0,0.0,0.0,0.0,-1.0,0.3319690296802791,-1.7671563196946458,-2.4054195506708145,-0.5398131100192294,1.5707963267948966,0.3319690296802791,-0.05,0.03,0.0
Target_514,19.51434848255645,-100.17666726800692,-139.31482538892357,-30.508507343069525,90.0,19.514348482556464,-60.0,30.0,0.0,0.0,0.0,-1.0,0.3405896324021693,-1.7484126775015536,-2.431502399877706,-0.5324739030054304,1.5707963267948966,0.34058963240216955,-0.06,0.03,0.0
Target_515,20.034804314981535,-99.08108503943052,-140.8010522600701,-30.11786270049936,90.0,20.03480431498155,-70.0,30.0,0.0,0.0,0.0,-1.0,0.3496733002891949,-1.7292911603865582,-2.4574419522108264,-0.5256558677873047,1.5707963267948966,0.34967330028919513,-0.07,0.03,0.0
Target_516,20.584007169641076,-97.96077241098723,-142.27923039174033,-29.759997197272448,90.0,20.584007169641083,-80.0,30.0,0.0,0.0,0.0,-1.0,0.35925869836435576,-1.709738016368551,-2.4832410275394503,-0.5194099364766886,1.5707963267948966,0.35925869836435587,-0.08,0.03,0.0
Target_517,21.16442855920816,-96.81219149602,-143.74946854758065,-29.438339956399382,90.0,21.16442855920816,-90.0,30.0,0.0,0.0,0.0,-1.0,0.36938896266130206,-1.6896914976768038,-2.5089015241473134,-0.5137959585605731,1.5707963267948966,0.36938896266130206,-0.09,0.03,0.0
Target_518,21.77883472763795,-95.63125037123427,-145.21181375454142,-29.156935874224267,90.0,21.778834727637957,-100.0,30.0,0.0,0.0,0.0,-1.0,0.3801123732449647,-1.6690801867770877,-2.534424262809537,-0.5088845307980647,1.5707963267948966,0.38011237324496483,-0.1,0.03,0.0
Target_519,22.430332487533427,-94.41318302815762,-146.66623948633912,-28.92057748550328,90.0,22.430332487533434,-110.0,30.0,0.0,0.0,0.0,-1.0,0.39148315422450825,-1.6478209011293807,-2.5598087805551346,-0.5047592987001749,1.5707963267948966,0.39148315422450836,-0.11,0.03,0.0
Target_520,23.12242401252532,-93.15239790660817,-148.11263003405872,-28.73497205933311,90.0,23.12242401252533,-120.0,30.0,0.0,0.0,0.0,-1.0,0.4035624300607654,-1.625816049598186,-2.5850530578825657,-0.5015198729039382,1.5707963267948966,0.4035624300607656,-0.12,0.03,0.0
Target_521,23.85907272933448,-91.8422851966624,-149.55075977638114,-28.60695502695642,90.0,23.859072729334486,-130.0,30.0,0.0,0.0,0.0,-1.0,0.4164193755996765,-1.6029502692374067,-2.6101531569569496,-0.49928555419033277,1.5707963267948966,0.4164193755996766,-0.13,0.03,0.0
Target_522,24.644783073511825,-90.47496957387153,-150.98026555108197,-28.544764875046504,90.0,24.644783073511846,-140.0,30.0,0.0,0.0,0.0,-1.0,0.43013260807254905,-1.5790861097057494,-2.635102739401751,-0.49820013127718926,1.5707963267948966,0.43013260807254944,-0.14,0.03,0.0
Target_523,26.398364239262435,-90.6322056960343,-150.81960892628598,-28.54818537767973,90.0,26.398364239262442,-140.0,40.0,0.0,0.0,0.0,-1.0,0.46073837311585764,-1.5818303977405577,-2.63229875233392,-0.4982598303102122,1.5707963267948966,0.46073837311585775,-0.14,0.04,0.0
Target_524,25.563637664351482,-91.98796289589694,-149.3941437861186,-28.617893317984496,90.0,25.563637664351496,-130.0,40.0,0.0,0.0,0.0,-1.0,0.44616964602976644,-1.6054928247357796,-2.607419692265597,-0.49947646338331403,1.5707963267948966,0.44616964602976666,-0.13,0.04,0.0
Target_525,24.78042436111965,-93.28811362432333,-147.95985679927736,-28.75202957639935,90.0,24.780424361119657,-120.0,40.0,0.0,0.0,0.0,-1.0,0.4324999951429502,-1.6281847357190227,-2.5823866619267086,-0.5018175827389592,1.5707963267948966,0.43249999514295034,-0.12,0.04,0.0
Target_526,24.044064479095077,-94.54025056880835,-146.51711290030772,-28.942636530883888,90.0,24.044064479095084,-110.0,40.0,0.0,0.0,0.0,-1.0,0.4196480907220244,-1.6500386480861475,-2.557206030626628,-0.5051443016719134,1.5707963267948966,0.4196480907220245,-0.11,0.04,0.0
Target_527,23.35044816803505,-95.75076038651491,-145.06614239390962,-29.183097219575515,90.0,23.350448168035058,-100.0,40.0,0.0,0.0,0.0,-1.0,0.40754220234848976,-1.6711660300328435,-2.5318818179406515,-0.5093411324111953,1.5707963267948966,0.4075422023484899,-0.1,0.04,0.0
Target_528,22.695936062510455,-96.92505682287597,-143.60706742213597,-29.46787575498808,90.0,22.69593606251047,-90.0,40.0,0.0,0.0,0.0,-1.0,0.396118811112925,-1.6916613692417801,-2.506416155649758,-0.5143114554931518,1.5707963267948966,0.39611881111292524,-0.09,0.04,0.0
Target_529,22.07729330111902,-98.06776296596868,-142.13992191462978,-29.792315119401586,90.0,22.077293301119028,-80.0,40.0,0.0,0.0,0.0,-1.0,0.3853214580330148,-1.7116053538215132,-2.480809635937932,-0.5199739906252453,1.5707963267948966,0.38532145803301493,-0.08,0.04,0.0
Target_530,21.49163444048549,-99.18285492600094,-140.66466669617012,-30.152478377828963,90.0,21.491634440485498,-70.0,40.0,0.0,0.0,0.0,-1.0,0.37509978262148114,-1.7310673799865932,-2.4550615750685827,-0.5262600253295142,1.5707963267948966,0.37509978262148125,-0.07,0.04,0.0
Target_531,20.936377202655258,-100.27377602184325,-139.18120095621947,-30.545023021937325,90.0,20.936377202655265,-60.0,40.0,0.0,0.0,0.0,-1.0,0.36540871562581434,-1.7501075449885062,-2.42917021356591,-0.5331112218302745,1.5707963267948966,0.36540871562581445,-0.06,0.04,0.0
Target_532,20.409203432675454,-101.34352823914315,-137.68937095477128,-30.967100806085597,90.0,20.40920343267546,-50.0,40.0,0.0,0.0,0.0,-1.0,0.35620779760951554,-1.7687782433608994,-2.4031328681606072,-0.5404778688631837,1.5707963267948966,0.35620779760951565,-0.05,0.04,0.0
Target_533,19.908025978267297,-102.39474603877318,-136.18897660402797,-31.41627735719885,90.0,19.90802597826731,-40.0,40.0,0.0,0.0,0.0,-1.0,0.3474606008933294,-1.7871254551200133,-2.3769460466618137,-0.5483174786028626,1.5707963267948966,0.34746060089332964,-0.04,0.04,0.0
Target_534,19.430960462040723,-103.42975635910136,-134.67977639692276,-31.890467243975834,90.0,19.43096046204073,-30.0,40.0,0.0,0.0,0.0,-1.0,0.33913423688744926,-1.8051897930018612,-2.3506055339760477,-0.5565936534067801,1.5707963267948966,0.33913423688744937,-0.03,0.04,0.0
Target_535,18.97630111781512,-104.4506277436675,-133.16149103129771,-32.38788122503483,90.0,18.976301117815126,-20.0,40.0,0.0,0.0,0.0,-1.0,0.3311989343557542,-1.8230073599019336,-2.3241064553610444,-0.5652751651217123,1.5707963267948966,0.3311989343557543,-0.02,0.04,0.0
Target_536,18.542500020241512,-105.45921084760846,-131.63380598899278,-32.906983163398806,90.0,18.54250002024152,-10.0,40.0,0.0,0.0,0.0,-1.0,0.3236276769043296,-1.8406104558456875,-2.2974433214393546,-0.5743352030996484,1.5707963267948966,0.3236276769043297,-0.01,0.04,0.0
Target_537,18.12814916135337,-106.45717206801368,-130.09637326273128,-33.44645466925506,90.0,18.128149161353377,0.0,40.0,0.0,0.0,0.0,-1.0,0.3163958901582651,-1.8580281649489794,-2.2706100583381787,-0.5837507570975319,1.5707963267948966,0.31639589015826525,0.0,0.04,0.0
Target_538,17.73196492655412,-107.44602165994081,-128.54881237388577,-34.00516596617342,90.0,17.731964926554127,10.0,40.0,0.0,0.0,0.0,-1.0,0.3094811708165239,-1.8752868461351102,-2.2436000254527344,-0.593502108796845,1.5707963267948966,0.30948117081652404,0.01,0.04,0.0
Target_539,17.35277460161874,-108.4271374084934,-126.99071078632844,-34.58215180517817,90.0,17.352774601618748,20.0,40.0,0.0,0.0,0.0,-1.0,0.30286305115469436,-1.8924105462905216,-2.2164060226693083,-0.6035724114248597,1.5707963267948966,0.3028630511546945,0.02,0.04,0.0
Target_540,16.98950460588633,-109.40178470460998,-125.42162379226042,-35.1765915031296,90.0,16.98950460588633,30.0,40.0,0.0,0.0,0.0,-1.0,0.2965227936554581,-1.9094213506534161,-2.1890202883726007,-0.6139473413586728,1.5707963267948966,0.2965227936554581,0.03,0.04,0.0
Target_541,16.64117019826339,-110.37113370088025,-123.84107392278875,-35.787792376331,90.0,16.641170198263396,40.0,40.0,0.0,0.0,0.0,-1.0,0.29044321134445367,-1.9263396822392347,-2.1614344891583537,-0.6246148089871015,1.5707963267948966,0.29044321134445383,0.04,0.04,0.0
Target_542,16.306866444484427,-111.33627409123585,-122.24854991729515,-36.41517599146903,90.0,16.306866444484434,50.0,40.0,0.0,0.0,0.0,-1.0,0.2846085101392344,-1.943184559794923,-2.133639701845442,-0.6355647187443251,1.5707963267948966,0.2846085101392345,0.05,0.04,0.0
Target_543,15.98576026825647,-112.2982279554914,-120.64350527001051,-37.058266774498094,90.0,15.985760268256477,60.0,40.0,0.0,0.0,0.0,-1.0,0.2790041501155674,-1.959973821978465,-2.105626388108814,-0.6467887702974108,1.5707963267948966,0.2790041501155675,0.06,0.04,0.0
Target_544,15.6770834369755,-113.25796102957884,-119.02535635865246,-37.716682611768704,90.0,15.677083436975508,70.0,40.0,0.0,0.0,0.0,-1.0,0.27361672308509144,-1.9767243240615775,-2.077384361818054,-0.6582802945050581,1.5707963267948966,0.27361672308509155,0.07,0.04,0.0
Target_545,15.38012635584677,-114.21639269980386,-117.39348014770258,-38.39012715249355,90.0,15.380126355846777,80.0,40.0,0.0,0.0,0.0,-1.0,0.2684338442822832,-1.9934521123623927,-2.0489027489520093,-0.6700341190702876,1.5707963267948966,0.2684338442822833,0.08,0.04,0.0
Target_546,15.0942325634077,-115.1744049707483,-115.7472114472269,-39.0783835820248,90.0,15.094232563407708,90.0,40.0,0.0,0.0,0.0,-1.0,0.26344405629320816,-2.0101725807648814,-2.02016993975618,-0.6820464598636283,1.5707963267948966,0.2634440562932083,0.09,0.04,0.0
Target_547,14.81879383739415,-116.13285061868376,-114.08583969649402,-39.78130968482225,90.0,14.818793837394157,100.0,40.0,0.0,0.0,0.0,-1.0,0.25863674363677314,-2.0269006130227654,-1.991173532606269,-0.6943148347556559,1.5707963267948966,0.25863674363677325,0.1,0.04,0.0
Target_548,14.553245833197945,-117.09256071343296,-112.40860522947082,-40.49883405709619,90.0,14.553245833197948,110.0,40.0,0.0,0.0,0.0,-1.0,0.25400205664144965,-2.0436507140407656,-1.9619002688287819,-0.7068379975151418,1.5707963267948966,0.2540020566414497,0.11,0.04,0.0
Target_549,14.297064188316401,-118.05435166994428,-110.71469496602148,-41.230953364034235,90.0,14.297064188316405,120.0,40.0,0.0,0.0,0.0,-1.0,0.2495308434550918,-2.060437132947794,-1.9323359574982664,-0.7196158899386296,1.5707963267948966,0.24953084345509188,0.12,0.04,0.0
Target_550,14.049761035572697,-119.01903197531269,-109.00323745770291,-41.977730566984434,90.0,14.049761035572708,130.0,40.0,0.0,0.0,0.0,-1.0,0.24521458918915173,-2.0772739805056166,-1.902465388970129,-0.7326496109089444,1.5707963267948966,0.2452145891891519,0.13,0.04,0.0
Target_551,13.810881875799677,-119.98740872681799,-107.2732971997603,-42.73929407342172,90.0,13.810881875799687,140.0,40.0,0.0,0.0,0.0,-1.0,0.24104536133671492,-2.094175343219151,-1.8722722356062305,-0.7459414015593081,1.5707963267948966,0.2410453613367151,0.14,0.04,0.0
Target_552,14.763472153284173,-120.0613949001917,-107.14065162492135,-42.79795347488692,90.0,14.76347215328418,140.0,50.0,0.0,0.0,0.0,-1.0,0.2576711981013058,-2.095466645545474,-1.8699571335870901,-0.746965201252125,1.5707963267948966,0.2576711981013059,0.14,0.05,0.0
Target_553,15.018118063720141,-119.09397189484227,-108.8697810455727,-42.036247059585044,90.0,15.018118063720149,130.0,50.0,0.0,0.0,0.0,-1.0,0.262115607665152,-2.0785819288425875,-1.9001361351705583,-0.733670916371544,1.5707963267948966,0.2621156076651522,0.13,0.05,0.0
Target_554,15.281705538633691,-118.13034245194075,-110.58032271424022,-41.289334833819034,90.0,15.281705538633698,120.0,50.0,0.0,0.0,0.0,-1.0,0.2667160769694114,-2.0617634222947974,-1.9299907192813646,-0.7206348388085279,1.5707963267948966,0.2667160769694116,0.12,0.05,0.0
Target_555,15.554714175151023,-117.16970449394057,-112.2732119293467,-40.557083576712714,90.0,15.554714175151023,110.0,50.0,0.0,0.0,0.0,-1.0,0.2714809765630193,-2.044997127008059,-1.9595372099564752,-0.707854643420155,1.5707963267948966,0.2714809765630193,0.11,0.05,0.0
Target_556,15.837658516388178,-116.21125544593687,-113.9493194189073,-39.83942513515585,90.0,15.837658516388181,100.0,50.0,0.0,0.0,0.0,-1.0,0.276419286917494,-2.0282690354077895,-1.988790804266644,-0.6953291407102565,1.5707963267948966,0.27641928691749407,0.1,0.05,0.0
Target_557,16.13109129636588,-115.25418578970303,-115.60945704659002,-39.13635716370695,90.0,16.131091296365888,90.0,50.0,0.0,0.0,0.0,-1.0,0.28154065506138504,-2.011565018735579,-2.0177656719059556,-0.6830582897431556,1.5707963267948966,0.28154065506138515,0.09,0.05,0.0
Target_558,16.435607053782384,-114.29767245025644,-117.25438277766136,-38.44794477208218,90.0,16.435607053782384,80.0,50.0,0.0,0.0,0.0,-1.0,0.28685545765250736,-1.9948707116229896,-2.046475041863925,-0.6710432268977748,1.5707963267948966,0.28685545765250736,0.08,0.05,0.0
Target_559,16.751846164586453,-113.3408718829022,-118.88480499399014,-37.77432312310766,90.0,16.75184616458646,70.0,50.0,0.0,0.0,0.0,-1.0,0.29237487135961754,-1.9781713914377084,-2.0749312777365256,-0.659286311210456,1.5707963267948966,0.29237487135961765,0.07,0.05,0.0
Target_560,17.0804993511901,-112.38291271953221,-120.5013862298722,-37.115701050595575,90.0,17.080499351190106,60.0,50.0,0.0,0.0,0.0,-1.0,0.2981109515630225,-1.9614518499372517,-2.1031459429286263,-0.6477911875188113,1.5707963267948966,0.2981109515630226,0.06,0.05,0.0
Target_561,17.42231273549367,-111.42288781864926,-122.104746385427,-36.47236579592375,90.0,17.42231273549367,50.0,50.0,0.0,0.0,0.0,-1.0,0.3040767205465045,-1.944696254515712,-2.131129856738346,-0.6365628691306316,1.5707963267948966,0.3040767205465045,0.05,0.05,0.0
Target_562,17.778093513965175,-110.45984554344295,-123.69546546103112,-35.8446889955259,90.0,17.77809351396518,40.0,50.0,0.0,0.0,0.0,-1.0,0.3102862665461408,-1.9278879959774646,-2.1588931420819186,-0.625607842325306,1.5707963267948966,0.31028626654614094,0.04,0.05,0.0
Target_563,18.148716346185182,-109.49278006525014,-125.27408584409253,-35.23313409065736,90.0,18.14871634618519,30.0,50.0,0.0,0.0,0.0,-1.0,0.3167548552514465,-1.9110095193006267,-2.1864452654054345,-0.6149341956786292,1.5707963267948966,0.3167548552514466,0.03,0.05,0.0
Target_564,18.53513056399477,-108.52062045444774,-126.84111416788687,-34.63826537766539,90.0,18.535130563994777,20.0,50.0,0.0,0.0,0.0,-1.0,0.32349905562874226,-1.8940421332372182,-2.2137950691276536,-0.6045517780198182,1.5707963267948966,0.32349905562874237,0.02,0.05,0.0
